id_ticket,id_unidade,nome_unidade,data_entrada,data_saida,tipo_cliente,forma_pagamento,valor,estado,dia_semana,mes,ano,turno
14536,6,Paulista,2024-08-06 15:29:44,2024-08-06 17:08:19.696396,Rotativo,Crédito,8.22,SP,Tuesday,8,2024,Tarde
14537,6,Paulista,2024-08-25 09:51:21,2024-08-25 13:02:42.166398,Rotativo,Débito,15.95,SP,Sunday,8,2024,Manhã
14538,6,Paulista,2024-08-18 23:23:38,2024-08-19 01:53:56.420117,Mensalista,PIX,200.0,SP,Sunday,8,2024,Noite
14539,6,Paulista,2024-08-18 08:58:13,2024-08-18 09:30:26.263247,Mensalista,PIX,200.0,SP,Sunday,8,2024,Manhã
14540,6,Paulista,2024-08-20 12:36:57,2024-08-20 13:03:13.932261,Mensalista,PIX,200.0,SP,Tuesday,8,2024,Tarde
14541,6,Paulista,2024-08-18 11:41:12,2024-08-18 11:42:18.172612,Mensalista,Dinheiro,200.0,SP,Sunday,8,2024,Manhã
14542,6,Paulista,2024-08-23 11:41:44,2024-08-23 12:35:28.699501,Mensalista,PIX,200.0,SP,Friday,8,2024,Manhã
14543,6,Paulista,2024-08-18 11:49:22,2024-08-18 14:34:11.803735,Mensalista,PIX,200.0,SP,Sunday,8,2024,Manhã
14544,6,Paulista,2024-08-06 06:35:16,2024-08-06 07:08:06.499703,Mensalista,Débito,200.0,SP,Tuesday,8,2024,Manhã
14545,6,Paulista,2024-08-19 11:06:52,2024-08-19 12:05:57.928646,Rotativo,Crédito,4.92,SP,Monday,8,2024,Manhã
14546,6,Paulista,2024-08-06 12:36:27,2024-08-06 12:53:24.291669,Convênio,Débito,23.333592804675085,SP,Tuesday,8,2024,Tarde
14547,6,Paulista,2024-08-05 11:22:56,2024-08-05 12:43:23.187825,Mensalista,Débito,200.0,SP,Monday,8,2024,Manhã
14548,6,Paulista,2024-08-04 14:47:05,2024-08-04 15:08:07.678521,Convênio,PIX,19.634670557843982,SP,Sunday,8,2024,Tarde
14549,6,Paulista,2024-08-04 18:17:24,2024-08-04 19:16:00.160283,Mensalista,PIX,200.0,SP,Sunday,8,2024,Noite
14550,6,Paulista,2024-08-11 17:48:47,2024-08-11 20:37:23.075111,Rotativo,Débito,14.05,SP,Sunday,8,2024,Tarde
14551,7,Itaim Bibi,2024-08-12 22:23:22,2024-08-13 01:00:02.271527,Rotativo,Débito,13.06,SP,Monday,8,2024,Noite
14552,7,Itaim Bibi,2024-08-03 16:20:02,2024-08-03 18:12:03.393941,Mensalista,Débito,200.0,SP,Saturday,8,2024,Tarde
14553,7,Itaim Bibi,2024-08-03 01:59:34,2024-08-03 03:12:48.987301,Rotativo,PIX,6.1,SP,Saturday,8,2024,Manhã
14554,7,Itaim Bibi,2024-08-11 01:54:05,2024-08-11 03:04:59.286206,Rotativo,Crédito,5.91,SP,Sunday,8,2024,Manhã
14555,7,Itaim Bibi,2024-08-17 23:10:57,2024-08-18 00:34:23.755985,Convênio,Crédito,25.0922396124377,SP,Saturday,8,2024,Noite
14556,7,Itaim Bibi,2024-08-02 13:13:34,2024-08-02 16:14:35.565447,Rotativo,PIX,15.09,SP,Friday,8,2024,Tarde
14557,7,Itaim Bibi,2024-08-10 21:49:09,2024-08-10 21:58:11.770488,Mensalista,Débito,200.0,SP,Saturday,8,2024,Noite
14558,7,Itaim Bibi,2024-08-03 09:24:19,2024-08-03 13:09:59.575225,Rotativo,PIX,18.81,SP,Saturday,8,2024,Manhã
14559,7,Itaim Bibi,2024-08-15 16:32:00,2024-08-15 16:53:13.419425,Rotativo,Dinheiro,1.77,SP,Thursday,8,2024,Tarde
14560,7,Itaim Bibi,2024-08-10 09:48:10,2024-08-10 10:46:25.643652,Mensalista,PIX,200.0,SP,Saturday,8,2024,Manhã
14561,7,Itaim Bibi,2024-08-16 08:23:08,2024-08-16 12:46:20.637296,Rotativo,Dinheiro,21.93,SP,Friday,8,2024,Manhã
14562,7,Itaim Bibi,2024-08-25 13:19:48,2024-08-25 13:30:09.687037,Rotativo,Crédito,0.86,SP,Sunday,8,2024,Tarde
14563,7,Itaim Bibi,2024-08-21 07:49:17,2024-08-21 08:55:07.464736,Rotativo,PIX,5.49,SP,Wednesday,8,2024,Manhã
14564,7,Itaim Bibi,2024-08-12 05:08:20,2024-08-12 06:59:35.404084,Convênio,Dinheiro,25.893238501086067,SP,Monday,8,2024,Manhã
14565,7,Itaim Bibi,2024-08-10 15:57:36,2024-08-10 18:03:26.367701,Rotativo,Débito,10.49,SP,Saturday,8,2024,Tarde
14566,7,Itaim Bibi,2024-08-28 19:15:27,2024-08-28 20:27:17.383147,Mensalista,Débito,200.0,SP,Wednesday,8,2024,Noite
14567,7,Itaim Bibi,2024-08-24 10:46:10,2024-08-24 12:11:23.153879,Rotativo,Dinheiro,7.1,SP,Saturday,8,2024,Manhã
14568,7,Itaim Bibi,2024-08-04 16:47:36,2024-08-04 17:07:06.223870,Mensalista,PIX,200.0,SP,Sunday,8,2024,Tarde
14569,7,Itaim Bibi,2024-08-04 12:58:34,2024-08-04 14:10:11.530933,Rotativo,Crédito,5.97,SP,Sunday,8,2024,Tarde
14570,7,Itaim Bibi,2024-08-19 10:55:58,2024-08-19 17:46:33.787918,Convênio,Dinheiro,28.279115487772795,SP,Monday,8,2024,Manhã
14571,7,Itaim Bibi,2024-08-23 20:47:32,2024-08-23 22:53:37.115158,Rotativo,Crédito,10.51,SP,Friday,8,2024,Noite
14572,7,Itaim Bibi,2024-08-15 07:15:40,2024-08-15 08:14:53.945761,Mensalista,PIX,200.0,SP,Thursday,8,2024,Manhã
14573,7,Itaim Bibi,2024-08-09 10:32:10,2024-08-09 11:34:54.039086,Rotativo,Débito,5.23,SP,Friday,8,2024,Manhã
14574,7,Itaim Bibi,2024-08-28 21:57:20,2024-08-28 22:31:42.188120,Mensalista,Dinheiro,200.0,SP,Wednesday,8,2024,Noite
14575,7,Itaim Bibi,2024-08-07 01:20:03,2024-08-07 01:21:37.718801,Rotativo,Débito,0.13,SP,Wednesday,8,2024,Manhã
14576,7,Itaim Bibi,2024-08-11 08:25:25,2024-08-11 09:19:19.144033,Convênio,Débito,22.007500030486355,SP,Sunday,8,2024,Manhã
14577,7,Itaim Bibi,2024-08-16 18:35:18,2024-08-16 20:20:24.451604,Mensalista,PIX,200.0,SP,Friday,8,2024,Noite
14578,7,Itaim Bibi,2024-08-18 01:06:09,2024-08-18 01:24:15.217919,Rotativo,PIX,1.51,SP,Sunday,8,2024,Manhã
14579,7,Itaim Bibi,2024-08-08 07:06:29,2024-08-08 07:16:21.074241,Convênio,Dinheiro,23.22096760745403,SP,Thursday,8,2024,Manhã
14580,7,Itaim Bibi,2024-08-04 19:17:28,2024-08-04 20:02:29.523889,Mensalista,Débito,200.0,SP,Sunday,8,2024,Noite
14581,7,Itaim Bibi,2024-08-07 15:20:18,2024-08-07 18:09:44.595743,Convênio,PIX,19.70436507896671,SP,Wednesday,8,2024,Tarde
14582,7,Itaim Bibi,2024-08-03 02:29:57,2024-08-03 04:00:28.338798,Convênio,Débito,24.46272444065024,SP,Saturday,8,2024,Manhã
14583,7,Itaim Bibi,2024-08-23 07:19:10,2024-08-23 07:21:12.710693,Mensalista,Crédito,200.0,SP,Friday,8,2024,Manhã
14584,7,Itaim Bibi,2024-08-08 23:27:30,2024-08-09 04:41:02.212226,Mensalista,Crédito,200.0,SP,Thursday,8,2024,Noite
14585,7,Itaim Bibi,2024-08-17 21:52:37,2024-08-18 01:17:48.409724,Rotativo,Crédito,17.1,SP,Saturday,8,2024,Noite
14586,7,Itaim Bibi,2024-08-06 15:33:03,2024-08-06 23:43:03.619690,Rotativo,Dinheiro,40.83,SP,Tuesday,8,2024,Tarde
14587,7,Itaim Bibi,2024-08-30 01:21:46,2024-08-30 05:19:45.565282,Mensalista,PIX,200.0,SP,Friday,8,2024,Manhã
14588,7,Itaim Bibi,2024-08-17 17:16:25,2024-08-17 22:16:15.965443,Mensalista,PIX,200.0,SP,Saturday,8,2024,Tarde
14589,7,Itaim Bibi,2024-08-17 19:28:36,2024-08-17 21:12:18.910792,Rotativo,Débito,8.64,SP,Saturday,8,2024,Noite
14590,7,Itaim Bibi,2024-08-29 06:22:28,2024-08-29 07:01:32.237254,Rotativo,Dinheiro,3.26,SP,Thursday,8,2024,Manhã
14591,7,Itaim Bibi,2024-08-26 20:16:23,2024-08-26 21:06:53.504060,Convênio,Dinheiro,15.945298411903345,SP,Monday,8,2024,Noite
14592,7,Itaim Bibi,2024-08-03 12:50:19,2024-08-03 13:01:37.721921,Rotativo,Dinheiro,0.94,SP,Saturday,8,2024,Tarde
14593,7,Itaim Bibi,2024-08-26 06:20:18,2024-08-26 11:10:34.886566,Mensalista,Dinheiro,200.0,SP,Monday,8,2024,Manhã
14594,7,Itaim Bibi,2024-08-16 19:46:52,2024-08-16 20:01:30.571200,Rotativo,PIX,1.22,SP,Friday,8,2024,Noite
14595,7,Itaim Bibi,2024-08-16 07:08:49,2024-08-16 07:40:58.402464,Rotativo,Crédito,2.68,SP,Friday,8,2024,Manhã
14596,7,Itaim Bibi,2024-08-01 10:23:07,2024-08-01 12:25:18.773211,Mensalista,PIX,200.0,SP,Thursday,8,2024,Manhã
14597,7,Itaim Bibi,2024-08-27 20:12:05,2024-08-27 21:13:44.613790,Mensalista,Crédito,200.0,SP,Tuesday,8,2024,Noite
14598,7,Itaim Bibi,2024-08-14 06:41:51,2024-08-14 08:51:36.069611,Convênio,Débito,26.075141120275195,SP,Wednesday,8,2024,Manhã
14599,7,Itaim Bibi,2024-08-11 02:16:44,2024-08-11 04:07:00.236820,Convênio,Débito,28.194827956822603,SP,Sunday,8,2024,Manhã
14600,7,Itaim Bibi,2024-08-11 06:36:34,2024-08-11 08:14:16.995082,Rotativo,Dinheiro,8.14,SP,Sunday,8,2024,Manhã
14601,8,Morumbi,2024-08-04 16:12:29,2024-08-04 18:48:07.311587,Rotativo,PIX,12.97,SP,Sunday,8,2024,Tarde
14602,8,Morumbi,2024-08-23 11:07:52,2024-08-23 11:39:05.210847,Convênio,Dinheiro,28.799966352608752,SP,Friday,8,2024,Manhã
14603,8,Morumbi,2024-08-14 11:53:43,2024-08-14 13:52:39.937109,Rotativo,Débito,9.91,SP,Wednesday,8,2024,Manhã
14604,8,Morumbi,2024-08-27 07:44:39,2024-08-27 11:30:49.343163,Mensalista,Crédito,200.0,SP,Tuesday,8,2024,Manhã
14605,8,Morumbi,2024-08-30 11:55:17,2024-08-30 13:44:22.857599,Mensalista,PIX,200.0,SP,Friday,8,2024,Manhã
14606,8,Morumbi,2024-08-24 08:14:38,2024-08-24 09:55:35.867376,Rotativo,Débito,8.41,SP,Saturday,8,2024,Manhã
14607,8,Morumbi,2024-08-16 18:38:10,2024-08-16 19:56:28.286995,Rotativo,Crédito,6.53,SP,Friday,8,2024,Noite
14608,8,Morumbi,2024-08-02 03:41:47,2024-08-02 08:16:10.696426,Mensalista,Crédito,200.0,SP,Friday,8,2024,Manhã
14609,8,Morumbi,2024-08-17 20:33:13,2024-08-17 22:25:40.575531,Rotativo,PIX,9.37,SP,Saturday,8,2024,Noite
14610,8,Morumbi,2024-08-28 03:54:34,2024-08-28 04:22:13.001640,Rotativo,Crédito,2.3,SP,Wednesday,8,2024,Manhã
14611,8,Morumbi,2024-08-12 15:28:06,2024-08-12 16:12:50.245229,Rotativo,Dinheiro,3.73,SP,Monday,8,2024,Tarde
14612,8,Morumbi,2024-08-22 17:25:00,2024-08-22 18:57:23.853216,Mensalista,Dinheiro,200.0,SP,Thursday,8,2024,Tarde
14613,8,Morumbi,2024-08-07 10:39:03,2024-08-07 11:32:10.894458,Rotativo,Crédito,4.43,SP,Wednesday,8,2024,Manhã
14614,8,Morumbi,2024-08-09 13:53:26,2024-08-09 15:43:38.835874,Rotativo,Dinheiro,9.18,SP,Friday,8,2024,Tarde
14615,8,Morumbi,2024-08-16 03:11:24,2024-08-16 04:35:19.765806,Rotativo,Crédito,6.99,SP,Friday,8,2024,Manhã
14616,8,Morumbi,2024-08-24 17:26:48,2024-08-24 19:21:28.360538,Rotativo,Crédito,9.56,SP,Saturday,8,2024,Tarde
14617,8,Morumbi,2024-08-15 13:47:43,2024-08-15 13:50:50.584213,Mensalista,Débito,200.0,SP,Thursday,8,2024,Tarde
14618,8,Morumbi,2024-08-30 05:55:10,2024-08-30 13:04:35.191647,Rotativo,Débito,35.78,SP,Friday,8,2024,Manhã
14619,8,Morumbi,2024-08-19 14:28:19,2024-08-19 15:14:29.609985,Rotativo,PIX,3.85,SP,Monday,8,2024,Tarde
14620,8,Morumbi,2024-08-19 02:22:39,2024-08-19 07:18:01.045493,Rotativo,Dinheiro,24.61,SP,Monday,8,2024,Manhã
14621,8,Morumbi,2024-08-10 08:10:23,2024-08-10 10:22:01.263737,Mensalista,Crédito,200.0,SP,Saturday,8,2024,Manhã
14622,8,Morumbi,2024-08-07 14:25:11,2024-08-07 15:30:51.746720,Rotativo,Crédito,5.47,SP,Wednesday,8,2024,Tarde
14623,8,Morumbi,2024-08-05 21:23:45,2024-08-05 22:19:26.243110,Convênio,PIX,21.381025781900682,SP,Monday,8,2024,Noite
14624,8,Morumbi,2024-08-20 20:57:23,2024-08-20 21:13:00.180278,Rotativo,PIX,1.3,SP,Tuesday,8,2024,Noite
14625,8,Morumbi,2024-08-09 13:41:32,2024-08-09 13:52:00.566838,Convênio,PIX,10.09379366717598,SP,Friday,8,2024,Tarde
14626,8,Morumbi,2024-08-21 15:39:22,2024-08-21 15:48:27.790509,Mensalista,Dinheiro,200.0,SP,Wednesday,8,2024,Tarde
14627,8,Morumbi,2024-08-09 12:25:55,2024-08-09 12:41:23.596711,Rotativo,Dinheiro,1.29,SP,Friday,8,2024,Tarde
14628,8,Morumbi,2024-08-02 22:11:40,2024-08-02 22:25:55.358976,Convênio,PIX,14.889271964621923,SP,Friday,8,2024,Noite
14629,8,Morumbi,2024-08-19 20:56:21,2024-08-19 21:01:49.660106,Mensalista,Crédito,200.0,SP,Monday,8,2024,Noite
14630,8,Morumbi,2024-08-19 01:03:20,2024-08-19 04:29:57.315197,Mensalista,PIX,200.0,SP,Monday,8,2024,Manhã
14631,8,Morumbi,2024-08-23 01:20:40,2024-08-23 04:38:55.489924,Rotativo,Crédito,16.52,SP,Friday,8,2024,Manhã
14632,8,Morumbi,2024-08-04 01:45:20,2024-08-04 02:53:04.787294,Rotativo,Débito,5.65,SP,Sunday,8,2024,Manhã
14633,8,Morumbi,2024-08-18 21:41:03,2024-08-18 22:52:13.751317,Mensalista,Dinheiro,200.0,SP,Sunday,8,2024,Noite
14634,8,Morumbi,2024-08-18 12:23:21,2024-08-18 13:12:23.307028,Rotativo,Crédito,4.09,SP,Sunday,8,2024,Tarde
14635,8,Morumbi,2024-08-16 08:17:48,2024-08-16 08:22:49.417376,Mensalista,Débito,200.0,SP,Friday,8,2024,Manhã
14636,8,Morumbi,2024-08-19 00:37:03,2024-08-19 01:44:14.250473,Rotativo,Débito,5.6,SP,Monday,8,2024,Manhã
14637,8,Morumbi,2024-08-18 08:31:04,2024-08-18 08:37:57.943799,Rotativo,Dinheiro,0.57,SP,Sunday,8,2024,Manhã
14638,8,Morumbi,2024-08-27 12:23:34,2024-08-27 14:00:38.953309,Mensalista,PIX,200.0,SP,Tuesday,8,2024,Tarde
14639,8,Morumbi,2024-08-06 03:27:58,2024-08-06 07:10:27.570833,Mensalista,Débito,200.0,SP,Tuesday,8,2024,Manhã
14640,8,Morumbi,2024-08-23 03:05:39,2024-08-23 03:19:06.293536,Rotativo,PIX,1.12,SP,Friday,8,2024,Manhã
14641,8,Morumbi,2024-08-18 21:38:35,2024-08-18 22:51:23.722764,Convênio,Dinheiro,12.201020009285976,SP,Sunday,8,2024,Noite
14642,8,Morumbi,2024-08-14 19:00:28,2024-08-14 21:32:03.222788,Convênio,Dinheiro,10.255777885041775,SP,Wednesday,8,2024,Noite
14643,8,Morumbi,2024-08-10 10:28:01,2024-08-10 15:22:41.636359,Rotativo,Débito,24.56,SP,Saturday,8,2024,Manhã
14644,8,Morumbi,2024-08-06 23:41:09,2024-08-07 00:18:07.863183,Rotativo,Crédito,3.08,SP,Tuesday,8,2024,Noite
14645,8,Morumbi,2024-08-10 14:11:40,2024-08-10 15:28:50.366562,Convênio,Crédito,26.92215022174452,SP,Saturday,8,2024,Tarde
14646,8,Morumbi,2024-08-09 18:44:09,2024-08-09 18:48:01.270832,Rotativo,Dinheiro,0.32,SP,Friday,8,2024,Noite
14647,8,Morumbi,2024-08-25 18:48:45,2024-08-25 18:52:13.392162,Rotativo,PIX,0.29,SP,Sunday,8,2024,Noite
14648,8,Morumbi,2024-08-10 22:32:46,2024-08-11 00:19:10.837395,Mensalista,Dinheiro,200.0,SP,Saturday,8,2024,Noite
14649,8,Morumbi,2024-08-25 22:23:38,2024-08-25 22:49:10.588648,Rotativo,Dinheiro,2.13,SP,Sunday,8,2024,Noite
14650,8,Morumbi,2024-08-24 16:40:07,2024-08-24 17:22:53.924539,Rotativo,PIX,3.57,SP,Saturday,8,2024,Tarde
14651,9,Pinheiros,2024-08-19 13:29:49,2024-08-19 16:54:28.067669,Mensalista,PIX,200.0,SP,Monday,8,2024,Tarde
14652,9,Pinheiros,2024-08-15 06:12:53,2024-08-15 06:20:19.965660,Mensalista,Débito,200.0,SP,Thursday,8,2024,Manhã
14653,9,Pinheiros,2024-08-18 13:30:19,2024-08-18 13:33:19.725301,Convênio,Crédito,12.362575696676634,SP,Sunday,8,2024,Tarde
14654,9,Pinheiros,2024-08-27 17:51:01,2024-08-27 18:24:43.037727,Rotativo,Dinheiro,2.81,SP,Tuesday,8,2024,Tarde
14655,9,Pinheiros,2024-08-11 23:07:25,2024-08-12 00:32:04.287092,Convênio,PIX,19.741528393701234,SP,Sunday,8,2024,Noite
14656,9,Pinheiros,2024-08-23 20:47:24,2024-08-23 23:18:47.669980,Mensalista,Débito,200.0,SP,Friday,8,2024,Noite
14657,9,Pinheiros,2024-08-12 18:55:44,2024-08-12 20:56:09.827192,Mensalista,Débito,200.0,SP,Monday,8,2024,Noite
14658,9,Pinheiros,2024-08-05 18:52:16,2024-08-05 18:59:22.529807,Rotativo,PIX,0.59,SP,Monday,8,2024,Noite
14659,9,Pinheiros,2024-08-24 04:02:50,2024-08-24 08:02:46.512422,Rotativo,Dinheiro,20.0,SP,Saturday,8,2024,Manhã
14660,9,Pinheiros,2024-08-27 21:33:58,2024-08-27 22:00:49.186171,Mensalista,Crédito,200.0,SP,Tuesday,8,2024,Noite
14661,9,Pinheiros,2024-08-02 06:31:21,2024-08-02 06:33:03.726434,Rotativo,PIX,0.14,SP,Friday,8,2024,Manhã
14662,9,Pinheiros,2024-08-05 02:36:06,2024-08-05 04:15:28.595633,Rotativo,Dinheiro,8.28,SP,Monday,8,2024,Manhã
14663,9,Pinheiros,2024-08-15 21:15:20,2024-08-15 21:51:38.896019,Mensalista,Crédito,200.0,SP,Thursday,8,2024,Noite
14664,9,Pinheiros,2024-08-15 19:37:03,2024-08-15 20:15:57.291795,Rotativo,Débito,3.24,SP,Thursday,8,2024,Noite
14665,9,Pinheiros,2024-08-20 22:58:52,2024-08-20 23:56:53.748706,Convênio,Débito,26.791616631623036,SP,Tuesday,8,2024,Noite
14666,9,Pinheiros,2024-08-27 02:41:36,2024-08-27 03:47:58.661114,Convênio,Crédito,17.134903970446267,SP,Tuesday,8,2024,Manhã
14667,9,Pinheiros,2024-08-27 05:00:43,2024-08-27 05:33:40.854735,Convênio,Dinheiro,12.442409587321752,SP,Tuesday,8,2024,Manhã
14668,9,Pinheiros,2024-08-10 19:15:13,2024-08-10 20:27:56.285901,Mensalista,Crédito,200.0,SP,Saturday,8,2024,Noite
14669,9,Pinheiros,2024-08-18 06:49:40,2024-08-18 09:33:53.007354,Mensalista,Débito,200.0,SP,Sunday,8,2024,Manhã
14670,9,Pinheiros,2024-08-21 22:09:08,2024-08-22 00:10:14.583369,Rotativo,Débito,10.09,SP,Wednesday,8,2024,Noite
14671,9,Pinheiros,2024-08-30 16:27:05,2024-08-30 17:12:24.521528,Rotativo,Crédito,3.78,SP,Friday,8,2024,Tarde
14672,9,Pinheiros,2024-08-29 02:59:01,2024-08-29 03:24:50.697614,Rotativo,Crédito,2.15,SP,Thursday,8,2024,Manhã
14673,9,Pinheiros,2024-08-15 00:31:25,2024-08-15 01:06:13.711295,Rotativo,Crédito,2.9,SP,Thursday,8,2024,Manhã
14674,9,Pinheiros,2024-08-30 11:56:53,2024-08-30 12:14:04.210391,Rotativo,Crédito,1.43,SP,Friday,8,2024,Manhã
14675,9,Pinheiros,2024-08-25 21:08:20,2024-08-26 01:13:02.346158,Mensalista,Crédito,200.0,SP,Sunday,8,2024,Noite
14676,9,Pinheiros,2024-08-17 10:53:43,2024-08-17 15:44:42.131634,Rotativo,PIX,24.25,SP,Saturday,8,2024,Manhã
14677,9,Pinheiros,2024-08-30 09:33:51,2024-08-30 13:17:23.278189,Rotativo,PIX,18.63,SP,Friday,8,2024,Manhã
14678,9,Pinheiros,2024-08-30 11:58:07,2024-08-30 12:29:26.405628,Mensalista,Débito,200.0,SP,Friday,8,2024,Manhã
14679,9,Pinheiros,2024-08-26 03:36:00,2024-08-26 05:53:44.693579,Convênio,Dinheiro,12.33814128966079,SP,Monday,8,2024,Manhã
14680,9,Pinheiros,2024-08-26 09:40:48,2024-08-26 16:06:02.287792,Rotativo,Crédito,32.1,SP,Monday,8,2024,Manhã
14681,9,Pinheiros,2024-08-26 07:30:15,2024-08-26 08:27:28.542279,Mensalista,Crédito,200.0,SP,Monday,8,2024,Manhã
14682,9,Pinheiros,2024-08-14 18:04:16,2024-08-14 18:19:22.691211,Convênio,Crédito,18.40131197733897,SP,Wednesday,8,2024,Noite
14683,9,Pinheiros,2024-08-25 05:49:15,2024-08-25 11:28:18.930353,Convênio,PIX,18.085063329199237,SP,Sunday,8,2024,Manhã
14684,9,Pinheiros,2024-08-17 14:14:37,2024-08-17 14:37:53.142244,Convênio,Crédito,13.801969358809536,SP,Saturday,8,2024,Tarde
14685,9,Pinheiros,2024-08-17 03:48:57,2024-08-17 06:33:51.556329,Mensalista,Dinheiro,200.0,SP,Saturday,8,2024,Manhã
14686,9,Pinheiros,2024-08-03 06:38:04,2024-08-03 06:50:44.017843,Convênio,Dinheiro,14.726032206307309,SP,Saturday,8,2024,Manhã
14687,9,Pinheiros,2024-08-24 07:55:26,2024-08-24 10:02:06.790079,Rotativo,Dinheiro,10.56,SP,Saturday,8,2024,Manhã
14688,9,Pinheiros,2024-08-21 01:04:50,2024-08-21 02:25:00.742452,Rotativo,PIX,6.68,SP,Wednesday,8,2024,Manhã
14689,9,Pinheiros,2024-08-07 19:13:47,2024-08-07 19:49:24.689484,Convênio,Dinheiro,22.531332838128115,SP,Wednesday,8,2024,Noite
14690,9,Pinheiros,2024-08-17 12:26:29,2024-08-17 13:22:14.781654,Mensalista,Débito,200.0,SP,Saturday,8,2024,Tarde
14691,9,Pinheiros,2024-08-25 15:48:59,2024-08-25 16:47:22.044589,Convênio,Débito,20.751356834987604,SP,Sunday,8,2024,Tarde
14692,9,Pinheiros,2024-08-28 19:31:43,2024-08-28 20:08:10.883341,Mensalista,Débito,200.0,SP,Wednesday,8,2024,Noite
14693,9,Pinheiros,2024-08-04 02:58:56,2024-08-04 05:17:18.887227,Rotativo,Débito,11.53,SP,Sunday,8,2024,Manhã
14694,9,Pinheiros,2024-08-19 08:56:52,2024-08-19 09:27:08.497676,Convênio,Dinheiro,15.84669650145958,SP,Monday,8,2024,Manhã
14695,9,Pinheiros,2024-08-20 17:54:06,2024-08-20 18:46:56.437097,Rotativo,Dinheiro,4.4,SP,Tuesday,8,2024,Tarde
14696,9,Pinheiros,2024-08-27 19:36:57,2024-08-27 21:43:56.504227,Mensalista,Crédito,200.0,SP,Tuesday,8,2024,Noite
14697,9,Pinheiros,2024-08-03 10:00:58,2024-08-03 11:49:39.714747,Rotativo,Dinheiro,9.06,SP,Saturday,8,2024,Manhã
14698,9,Pinheiros,2024-08-31 12:15:13,2024-08-31 12:59:12.173712,Rotativo,Débito,3.67,SP,Saturday,8,2024,Tarde
14699,9,Pinheiros,2024-08-19 00:24:48,2024-08-19 00:33:43.611589,Rotativo,Dinheiro,0.74,SP,Monday,8,2024,Manhã
14700,9,Pinheiros,2024-08-29 00:49:30,2024-08-29 00:54:35.786986,Rotativo,Débito,0.42,SP,Thursday,8,2024,Manhã
14701,10,Liberdade,2024-08-24 22:28:17,2024-08-25 00:54:18.729746,Rotativo,Débito,12.17,SP,Saturday,8,2024,Noite
14702,10,Liberdade,2024-08-22 20:51:25,2024-08-22 21:22:18.822886,Convênio,PIX,28.339247014589787,SP,Thursday,8,2024,Noite
14703,10,Liberdade,2024-08-21 06:04:39,2024-08-21 06:38:50.048075,Convênio,Débito,21.1216285765962,SP,Wednesday,8,2024,Manhã
14704,10,Liberdade,2024-08-27 03:50:10,2024-08-27 10:34:37.243691,Rotativo,Dinheiro,33.7,SP,Tuesday,8,2024,Manhã
14705,10,Liberdade,2024-08-15 17:02:23,2024-08-15 20:35:47.289086,Rotativo,Dinheiro,17.78,SP,Thursday,8,2024,Tarde
14706,10,Liberdade,2024-08-19 01:42:39,2024-08-19 03:28:59.074108,Rotativo,Crédito,8.86,SP,Monday,8,2024,Manhã
14707,10,Liberdade,2024-08-12 11:29:29,2024-08-12 13:29:30.926290,Rotativo,Débito,10.0,SP,Monday,8,2024,Manhã
14708,10,Liberdade,2024-08-05 20:23:56,2024-08-05 21:44:08.791553,Rotativo,Dinheiro,6.68,SP,Monday,8,2024,Noite
14709,10,Liberdade,2024-08-28 15:28:55,2024-08-28 15:35:03.345778,Rotativo,Débito,0.51,SP,Wednesday,8,2024,Tarde
14710,10,Liberdade,2024-08-30 15:23:58,2024-08-30 16:24:23.338542,Mensalista,PIX,200.0,SP,Friday,8,2024,Tarde
14711,10,Liberdade,2024-08-19 07:33:47,2024-08-19 08:54:32.498958,Rotativo,PIX,6.73,SP,Monday,8,2024,Manhã
14712,10,Liberdade,2024-08-08 13:36:17,2024-08-08 16:01:19.385794,Mensalista,Dinheiro,200.0,SP,Thursday,8,2024,Tarde
14713,10,Liberdade,2024-08-03 22:51:53,2024-08-03 23:42:31.179731,Mensalista,Débito,200.0,SP,Saturday,8,2024,Noite
14714,10,Liberdade,2024-08-27 23:55:13,2024-08-28 03:18:02.622415,Mensalista,Débito,200.0,SP,Tuesday,8,2024,Noite
14715,10,Liberdade,2024-08-11 18:22:17,2024-08-11 20:07:54.503406,Rotativo,Crédito,8.8,SP,Sunday,8,2024,Noite
14716,10,Liberdade,2024-08-18 00:45:08,2024-08-18 01:13:00.686510,Convênio,Débito,25.358578012632574,SP,Sunday,8,2024,Manhã
14717,10,Liberdade,2024-08-25 16:55:06,2024-08-25 17:14:57.023471,Convênio,Dinheiro,15.942395161097789,SP,Sunday,8,2024,Tarde
14718,10,Liberdade,2024-08-31 00:25:58,2024-08-31 00:45:07.053607,Convênio,PIX,15.73537921131052,SP,Saturday,8,2024,Manhã
14719,10,Liberdade,2024-08-25 11:35:35,2024-08-25 11:59:36.572269,Rotativo,Crédito,2.0,SP,Sunday,8,2024,Manhã
14720,10,Liberdade,2024-08-07 04:36:25,2024-08-07 07:45:06.747413,Rotativo,Crédito,15.72,SP,Wednesday,8,2024,Manhã
14721,10,Liberdade,2024-08-22 14:21:56,2024-08-22 18:48:41.908894,Mensalista,PIX,200.0,SP,Thursday,8,2024,Tarde
14722,10,Liberdade,2024-08-01 04:25:30,2024-08-01 07:22:25.923993,Rotativo,Débito,14.74,SP,Thursday,8,2024,Manhã
